511,"(2009)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000358) focus on eight workflow or process modeling methods that have been used in quality improvement projects; these include flowcharts and communication diagrams. These methods have great potential for helping to understand the dynamic sequences of tasks performed by various team members in the diagnostic process. _Proactive risk assessment_ The term “proactive risk assessment” refers to a variety of methods that are used to identify, evaluate, and minimize potential risks or vulnerabilities in a system."
512,"An example of such a method is FMEA. Several steps are involved in FMEA, including graphically describing the process, observing the process to ensure that the diagram is an accurate representation, brainstorming about failure modes, conducting a hazard analysis (i.e., different ways in which a particular process can fail to achieve its purpose), and development of a plan to address each failure mode along with outcome measures. [DeRosier and colleagues (2002)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000323) describe the use of this method by the Department of Veterans Affairs (VA) National Center for Patient Safety and provide concrete examples of its application. **Technology**"
513,"A variety of technologies are used in the diagnostic process, and these can contribute to diagnostic errors for a variety of reasons, including inappropriate technology selection, poor design, poor implementation, use error, technology breakdown or failure, and misuse of automation. Technology failures contribute to problems in information gathering, integration, and interpretation; they may also produce information overload and may interfere with cognitive processes because of problems with the way the information is received and displayed.

Methods for improving the selection, design, implementation, and use of technology involve some of the methods described above, such as workflow modeling, FMEA, and other proactive risk assessment methods. In particular, many health care organizations have been concerned about whether enough attention is being paid to the usability of health IT. For example, in a study of physician job satisfaction, [Friedberg and colleagues (2013)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000330) found that a number of factors related to electronic health records (EHRs) had a substantial impact on satisfaction, including: poor usability, the time required for data entry, interference in patient interactions, greater inefficiencies in workflow, less fulfilling work content, problems in exchanging information, and a degradation of clinical documentation."
514,"This study used a mixed-method design which included semi-structured and structured interviews with physicians. Its findings were consistent with research using other methods to assess the extent to which EHRs are enhancing care delivery ([Armijo et al., 2009](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000295); [Unertl et al., 2009](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000440)). The American Medical Informatics Association Board of Directors issued recommendations about improving the usability of EHRs that were based in large part on usability studies that had been conducted by [Middleton and colleagues (2013)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000384)."
515,"The use of various usability evaluation methods can help in ensuring that usability concerns are addressed as early as possible in the design process. For example, Smith and colleagues incorporated usability testing into the design of a decision-support software tool to catch missed follow-up of abnormal cancer test results in the VA ([Smith et al., 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000431)). These various possible usability evaluation methods include heuristic evaluation methods, scenario-based usability evaluation, user testing, and the observation of technology in use ([Gosbee and Gosbee, 2012](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000340)). **Organizational characteristics** Culture, leadership, and management are some of the organizational characteristics that can affect the diagnostic process."
516,"Some of the culture-related issues that can contribute to diagnostic error are a lack of organizational support for improvements, conflicting messages about regulations, confusion about task responsibilities, and the perception by people that they should not speak up even when they know a problem is occurring. These issues have been identified in the broader context of patient safety but are likely to affect diagnostic processes as well. The main mechanisms for assessing these organizational characteristics are surveys (about culture, leadership, management, collaboration, communication) and focus groups. For instance, [Shekelle and colleagues (2013)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000417) identified a number of survey-based measures in these areas as part of a report on the context-sensitivity of patient safety practices."
517,"**Physical environment** Various characteristics of the physical environment (e.g., noise, lighting, layout) may affect the diagnostic process ([Alvarado, 2012](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000293); [Parsons, 2000](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000397)). The physical environment places additional stresses on a diagnostic team that can affect the performance of cognitive tasks and information gathering, integration, and interpretation. For example, the layout and lighting of the radiology reading room may hinder accurate viewing of screens."
518,"Emergency departments are another example of a place where it makes sense to examine the effects of the physical environment on diagnostic errors ([Campbell et al., 2007](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000307)). Human factors/ergonomics methods can be used to evaluate the physical environment. These methods include, for example, making a direct assessment of noise and lighting with specific equipment (e.g., a light meter) and direct observation of care processes to identify challenges related to layout. For instance, observing the physical movements of clinicians can help identify communication among team members and the barriers posed by the physical environment (e.g., lack of available equipment or poorly located equipment; see"
519,"[Potter et al., 2004](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000405); [Wolf et al., 2006](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000449)). In addition, surveys can also be used to gather data from a larger population of staff and patients about environmental characteristics, such as the adequacy of lighting and the perception of noise and its impact. In an example of this approach, [Mahmood and colleagues (2011)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000380) surveyed nurses about the aspects of their physical environment that affected the risk of medication errors."
520,"Many of these factors contribute to latent errors—for example, creating conditions under which cognitive functioning is impaired because of the work environment itself. **Summary** The committee reviewed a number of methods for assessing the effects of the work system on diagnostic error. This section highlights a number of those methods and illustrates how they have been applied in various health care settings to develop insights into the risks of error and to identify potential areas for improvement."
521,"The methods have in common the fact that they combine observation of the actual processes (tasks, communication, interaction with technology) with documentation of those processes. These methods can be relatively labor intensive, and they tend to require application at the individual site level, which implies that this is work that all teams and settings in which diagnoses are made need to become more skilled at undertaking. While standardized tools exist (surveys, methods of observation, and analysis of teams) and might be applied to samples of different types of teams and settings to identify particular vulnerabilities for diagnostic error, the most useful application of these methods is typically for improvement at the local level. The human factors science in this area suggests that a number of likely problems can be readily identified—that is, that deep study may not be necessary—but the complexity of the interactions among these various factors suggests that high levels of vigilance and attention to measurement will likely be necessary throughout the health care system.

### Evaluating Interventions

Measurement will be critical to assessing whether changes that are intended to improve diagnosis and reduce diagnostic errors are effective."
522,"Changes can be implemented and evaluated as part of a quality improvement program or a research project. For both purposes it would be helpful to develop assessment tools that can be implemented within routine clinical practice to rapidly identify potential failures in the diagnostic process, to alert clinicians and health care organizations to diagnostic errors, and to ascertain trend changes over time. For quality improvement approaches, establishing a baseline (knowing the current rate of failure in a particular step in the diagnostic process using some of the measurement methods in [Table 3-2](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-2/?report=objectonly)) will provide the main method for understanding whether interventions are having the desired effect. For research studies, the specific aims and change strategy under evaluation will indicate what measurement choice should be made from a broader set or possibilities (e.g., long-term clinical outcomes, diagnostic errors, diagnostic process failures, and contextual variables hypothesized or known to influence diagnostic performance)."
523,In some cases the aim of measurement will be to assess whether interventions designed to address specific failures are resulting in lower failure rates. In other cases the aim of measurement will be to assess whether a global intervention reduces multiple causes simultaneously. This purpose relates to the work system focal point for analysis and intervention ([Table 3-3](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-3/?report=objectonly) measures). An important contribution to research in this area will be the identification of approaches that can reduce the risk for diagnostic error.
524,"There have been few studies that have evaluated the impact of interventions on improving diagnosis and reducing diagnostic error. [McDonald and colleagues (2013)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000381) conducted a systematic review to identify interventions targeted at reducing diagnostic error. They found more than 100 evaluations of interventions and grouped them into six categories: “techniques (changes in equipment, procedures, and clinical approaches); personnel changes (the introduction of additional health care professionals or the replacement of certain health care professionals for others); educational interventions (residency training, curricula, and maintenance of certification changes); structured process changes (implementation of feedback mechanisms); technology-based interventions (clinical decision support, text messaging, and pager alerts); and additional review methods (independent reviews of test results)” ([McDonald et al., 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000381), p. 383). The measures used in these intervention studies included diagnostic accuracy, outcomes related to further diagnostic test use, outcomes related to further therapeutic management, direct patient-related outcomes, time to correct therapeutic management, and time to diagnosis; 26 of the 100 intervention studies examined diagnostic delays."
525,"The researchers identified 14 randomized trials (rated as having mostly a low to moderate risk of bias), 11 of which reported interventions that reduced diagnostic errors. The evidence appeared to be strongest for technology-based interventions and specific techniques. The researchers found that very few studies evaluated the impact of the intervention on patient outcomes (e.g., mortality, morbidity), and they suggested that further evaluations of promising interventions should be conducted in large studies across diverse settings of care in order to enhance generalizability ([McDonald et al., 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000381)). Two previous reviews evaluated the impact of “system-related interventions” and “cognitive interventions” on the reduction of diagnostic errors ([Graber et al., 2012](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000343);"
526,"[Singh et al., 2012b](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000428)). For system-related interventions Singh and colleagues concluded, “Despite a number of suggested interventions in the literature, few empirical studies have tested interventions to reduce diagnostic error in the last decade. Advancing the science of diagnostic error prevention will require more robust study designs and rigorous definitions of diagnostic processes and outcomes to measure intervention effects” ([Singh et al., 2012b](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000428), p. 160). Graber and colleagues identified a variety of possible approaches to reducing cognitive errors in diagnosis."
527,"Not all of the suggested approaches had been tested, and of those that had been tested, they generally involved observing trainees in artificial settings, making it difficult to extrapolate the results to actual practice. “Future progress in this area,” they concluded, “will require methodological refinements in outcome evaluation and rigorously evaluating interventions already suggested” ([Graber et al., 2012](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000343), p. 535). The three systematic reviews of diagnostic interventions draw similar conclusions about the heterogeneity of measures used as well as the dearth of patient-reported outcomes. Synthesizing information from the available interventions is difficult because of the lack of comparable outcomes across studies."
528,"As with other areas of quality and patient safety, improved patient outcomes is a common goal, but it may not be practical to assess such patient outcomes during limited-time intervention studies (or quality improvement efforts). Intermediate measures that assess process failures (e.g., the development of algorithms to identify and quantify missed opportunities for making a specific diagnosis among an at-risk population) or cognitive problems (e.g., debriefing to determine what biases are at play and at what frequency) will continue to provide useful information for understanding the influence of an intervention at its point of expected action (as part of the diagnostic process or other component of the work system, or at the sharp or blunt end of care). As with other areas of patient safety research and quality improvement, evidence connecting any intermediate measures to patient outcomes will need proper attention. Another key area of attention for patient safety intervention research, which applies to diagnostic error measurement, is context-sensitivity."
529,"As noted in the section on identifying risks for diagnostic error, work system dimensions have the potential to contribute to diagnostic error. For any diagnostic error reduction intervention, measurement focused on context variables (e.g., dimensions of the work system, as noted in [Table 3-3](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-3/?report=objectonly)) will allow testing of the hypothesized role of these variables in diagnostic error. [Shekelle and colleagues (2013)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000417) pointed to the need for evidence about the context in which safety strategies have been adopted and tested in order to help health care organizations understand what works and under what circumstances, so that the intervention strategy can be adapted appropriately to local needs. McDonald summarized domains and measurement options for studying context in relation to quality improvement interventions, which could be extended to new areas such as diagnostic safety interventions."
530,"She noted that “efficient and effective means to incorporate the domain of context into research . . . has received relatively minimal attention in health care, even though the salience of this broad topic is well understood by practitioners and policy makers” ([McDonald, 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000381), p. S51). In summary, there are a multitude of specific measurement choices when developing and testing interventions for quality improvement or research, but no single repository of options exists. Funders and researchers have developed repositories of measurement tools for various other topics and applications."
531,"For example, the Agency for Healthcare Research and Quality's Care Coordination Measures Atlas is a resource that includes a measurement framework, identified measures with acceptable performance characteristics, and maps of these measures to framework domains ([AHRQ, 2014a](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000288)). A similar resource would be useful for those involved in diagnostic error interventions from proof of concept through the spread of successful interventions with widespread applicability (i.e., cases in which an intervention exhibits limited context sensitivity or the cases in which an intervention works well within many contexts). Such a resource could build on the domains and measures shown in [Tables 3-2](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-2/?report=objectonly) and [3-3](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-3/?report=objectonly), as well as other sources from quality improvement and patient safety research applicable to diagnostic error. REFERENCES
----------

*   Abujudeh HH, Boland GW, Kaewlai R, Rabiner P, Halpern EF, Gazelle GS, Thrall JH."
532,"Abdominal and pelvic computed tomography (CT) interpretation: Discrepancy rates among experienced radiologists. European Radiology. 2010;20(8):1952–1957. \[[PubMed: 20336300](https://pubmed.ncbi.nlm.nih.gov/20336300)\] *   Adams JL, Garber S. Reducing medical malpractice by targeting physicians making medical malpractice payments."
533,Journal of Empirical Legal Studies. 2007;4(1):185–222. *   Alvarado CJ. Handbook of human factors and ergonomics in health care and patient safety.
534,"Carayon P, editor. Boca Raton, FL: Taylor & Francis Group; 2012. pp. 215–234."
535,"(The physical environment in health care). *   Andrews LB, Stocking C, Krizek T, Gottlieb L, Krizek C, Vargish T, Siegler M. An alternative strategy for studying adverse events in medical care. Lancet."
536,"1997;349(9048):309–313. \[[PubMed: 9024373](https://pubmed.ncbi.nlm.nih.gov/9024373)\] *   Armijo D, McDonnell C, Werner K. Electronic health record usability: Electronic and use case framework. Rockville, MD: Agency for Healthcare Research and Quality; 2009. AHRQ Publication No. 09(10)-0091-1-EF."
537,"*   Berlin L. Radiologic errors, past, present and future. Diagnosis. 2014;1(1):79–84. \[[PubMed: 29539959](https://pubmed.ncbi.nlm.nih.gov/29539959)\] *   Berner ES, Graber ML."
538,Overconfidence as a cause of diagnostic error in medicine. American Journal of Medicine. 2008;121(5 Suppl):S2–S23.
539,"\[[PubMed: 18440350](https://pubmed.ncbi.nlm.nih.gov/18440350)\] *   Betsy Lehman Center for Patient Safety and Medical Error Reduction. The public's views on medical error in Massachusetts. Cambridge, MA: Harvard School of Public Health; 2014. *   Bisantz A, Roth E. Analysis of cognitive work."
540,"Reviews of Human Factors and Ergonomics. 2007;3(1):1–43. *   Blendon RJ, DesRoches CM, Brodie M, Benson JM, Rosen AB, Schneider E, Altman DE, Zapert K, Herrmann MJ, Steffenson AE. Views of practicing physicians and the public on medical errors."
541,"New England Journal of Medicine. 2002;347(24):1933–1940. \[[PubMed: 12477944](https://pubmed.ncbi.nlm.nih.gov/12477944)\] *   Bonini P, Plebani M, Ceriotti F, Rubboli F. Errors in laboratory medicine. Clinical Chemistry."
542,"2002;48(5):691–698. \[[PubMed: 11978595](https://pubmed.ncbi.nlm.nih.gov/11978595)\] *   Borgstede J, Lewis R, Bhargavan M, Sunshine J. RADPEER quality assurance program: A multifacility study of interpretive disagreement rates. Journal of the American College of Radiology. 2004;1(1):59–65."
543,"\[[PubMed: 17411521](https://pubmed.ncbi.nlm.nih.gov/17411521)\] *   Brennan TA, Leape LL, Laird NM, Hebert L, Localio AR, Lawthers AG, Newhouse JP, Weiler PC, Hiatt HH. Incidence of adverse events and negligence in hospitalized patients: Results of the Harvard Medical Practice Study I. New England Journal of Medicine. 1991;324(6):370–376. \[[PubMed: 1987460](https://pubmed.ncbi.nlm.nih.gov/1987460)\] *   Callen J, Georgiou A, Li J, Westbrook JI."
544,"The safety implications of missed test results for hospitalised patients: A systematic review. BMJ Quality & Safety in Health Care. 2011;20(2):194–199. \[[PMC free article: PMC3038104](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3038104/)\] \[[PubMed: 21300992](https://pubmed.ncbi.nlm.nih.gov/21300992)\] *   Campbell SG, Croskerry P, Bond WF."
545,"Profiles in patient safety: A “perfect storm” in the emergency department. Academic Emergency Medicine. 2007;14(8):743–749. \[[PubMed: 17538077](https://pubmed.ncbi.nlm.nih.gov/17538077)\] *   Carayon P, Cartmill R, Hoonakker P, Hundt AS, Karsh BT, Krueger D, Snellman ML, Thuemling TN, Wetterneck TB."
546,"Handbook of human factors and ergonomics in health care and patient safety. Boca Raton, FL: Taylor & Francis Group; 2012. pp. 507–521."
547,"(Human factors analysis of workflow in health information technology implementation). *   Carayon P, Li Y, Kelly MM, DuBenske LL, Xie A, McCabe B, Orne J, Cox ED. Stimulated recall methodology for assessing work system barriers and facilitators in family-centered rounds in a pediatric hospital. Applied Ergonomics."
548,"2014;45(6):1540–1546. \[[PMC free article: PMC4119819](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4119819/)\] \[[PubMed: 24894378](https://pubmed.ncbi.nlm.nih.gov/24894378)\] *   Carraro P, Plebani M. Errors in a stat laboratory: Types and frequencies 10 years later. Clinical Chemistry. 2007;53(7):1338–1342."
549,"\[[PubMed: 17525103](https://pubmed.ncbi.nlm.nih.gov/17525103)\] *   Carter SM, Rogers W, Heath I, Degeling C, Doust J, Barratt A. The challenge of overdiagnosis begins with its definition. BMJ. 2015;350:h869."
550,"\[[PubMed: 25740625](https://pubmed.ncbi.nlm.nih.gov/25740625)\] *   Chimowitz MI, Logigian EL, Caplan LR. The accuracy of bedside neurological diagnoses. Annals of Neurology. 1990;28(1):78–85."
551,"\[[PubMed: 2375637](https://pubmed.ncbi.nlm.nih.gov/2375637)\] *   Chiolero A, Paccaud F, Aujesky D, Santschi V, Rodondi N. How to prevent overdiagnosis. Swiss Medical Weekly. 2015;145:w14060. \[[PubMed: 25612105](https://pubmed.ncbi.nlm.nih.gov/25612105)\] *   Cifra CL, Jones KL, Ascenzi JA, Bhalala US, Bembea MM, Newman-Toker DE, Fackler JC, Miller MR."
552,Diagnostic errors in a PICU: Insights from the Morbidity and Mortality Conference. Pediatric Critical Care Medicine. 2015;16(5):468–476. \[[PubMed: 25838150](https://pubmed.ncbi.nlm.nih.gov/25838150)\] *   CRICO.
553,"Annual benchmarking report: Malpractice risks in the diagnostic process. Cambridge, MA: CRICO; 2014. \[June 4, 2015\]. [www​.rmfstrategies.com/benchmarking](http://www.rmfstrategies.com/benchmarking)."
554,*   Croskerry P. The importance of cognitive errors in diagnosis and strategies to minimize them. Academic Medicine. 2003;78(8):775–780.
555,"\[[PubMed: 12915363](https://pubmed.ncbi.nlm.nih.gov/12915363)\] *   Croskerry P. Commentary: Lowly interns, more is merrier, and the Casablanca Strategy. Academic Medicine. 2011;86(1):8–10."
556,"\[[PubMed: 21191201](https://pubmed.ncbi.nlm.nih.gov/21191201)\] *   Croskerry P. Perspectives on diagnostic failure and patient safety. Healthcare Quarterly. 2012;15(Special issue):50–56. \[[PubMed: 22874447](https://pubmed.ncbi.nlm.nih.gov/22874447)\] *   Danforth KN, Smith AE, Loo RK, Jacobsen SJ, Mittman BS, Kanter MH."
557,"Electronic clinical surveillance to improve outpatient care: Diverse applications within an integrated delivery system. eGEMS. 2014;2(1):1056. \[[PMC free article: PMC4371433](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4371433/)\] \[[PubMed: 25848588](https://pubmed.ncbi.nlm.nih.gov/25848588)\] *   DeRosier J, Stalhandske E, Bagian JP, Nudell T. Using health care failure mode and effect analysis™: The VA National Center for Patient Safety's prospective risk analysis system. Joint Commission Journal on Quality and Patient Safety."
558,2002;28(5):248–267. \[[PubMed: 12053459](https://pubmed.ncbi.nlm.nih.gov/12053459)\] *   Endsley MR. Toward a theory of situation awareness in dynamic systems. Human Factors.
559,"1995;37(1):32–64. *   Epner PL, Gans JE, Graber ML. When diagnostic testing leads to harm: A new outcomes-based approach for laboratory medicine. BMJ Quality & Safety. 2013;22(Suppl 2):ii6–ii10. \[[PMC free article:"
560,"PMC3786651](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3786651/)\] \[[PubMed: 23955467](https://pubmed.ncbi.nlm.nih.gov/23955467)\] *   Esserman L, Shieh Y, Thompson I. Rethinking screening for breast cancer and prostate cancer. JAMA. 2009;302(15):1685–1692. \[[PubMed: 19843904](https://pubmed.ncbi.nlm.nih.gov/19843904)\] *   Fairbanks R, Guarrera T, Bisantz A, Venturino M, Westesson P. Opportunities in IT support of workflow & information flow in the emergency department digital imaging process."
561,"Proceedings of the Human Factors and Ergonomics Society Annual Meeting. 2010;54(4):359–363. \[[PMC free article: PMC3293467](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3293467/)\] \[[PubMed: 22398841](https://pubmed.ncbi.nlm.nih.gov/22398841)\] *   Fletcher G, Flin R, McGeorge P, Glavin R, Maran N, Patey R. Anaesthetists' Non-Technical Skills (ANTS): Evaluation of a behavioural marker system. British Journal of Anaesthesia."
562,"2003;90(5):580–588. \[[PubMed: 12697584](https://pubmed.ncbi.nlm.nih.gov/12697584)\] *   Friedberg MW, Chen PG, Van Busum KR, Aunon F, Pham C, Caloyeras J, Mattke S, Pitchforth E, Quigley DD, Brook RH. Factors affecting physician professional satisfaction and their implications for patient care, health systems, and health policy. Santa Monica, CA: RAND Corporation; 2013."
563,"\[[PMC free article: PMC5051918](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5051918/)\] \[[PubMed: 28083306](https://pubmed.ncbi.nlm.nih.gov/28083306)\] *   Gandhi TK, Kachalia A, Thomas EJ, Puopolo AL, Yoon C, Brennan TA, Studdert DM. Missed and delayed diagnoses in the ambulatory setting: A study of closed malpractice claims. Annals of Internal Medicine. 2006;145(7):488–496."
564,"\[[PubMed: 17015866](https://pubmed.ncbi.nlm.nih.gov/17015866)\] *   Gaudi S, Zarandona JM, Raab SS, English JC, Jukic DM. Discrepancies in dermatopathology diagnoses: The role of second review policies and dermatopathology fellowship training. Journal of the American Academy of Dermatology. 2013;68(1):119–128."
565,"\[[PubMed: 22892284](https://pubmed.ncbi.nlm.nih.gov/22892284)\] *   Gawande A. Being mortal: Illness, medicine, and what matters in the end. London, UK: Wellcome Collection; 2014. \[[PubMed: 27454565](https://pubmed.ncbi.nlm.nih.gov/27454565)\] *   Giardina TD, King BJ, Ignaczak AP, Paull DE, Hoeksema L, Mills PD, Neily J, Hemphill RR, Singh H. Root cause analysis reports help identify common factors in delayed diagnosis and treatment of outpatients."
566,Health Affairs (Millwood). 2013;32(8):1368–1375. \[[PMC free article: PMC3822525](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3822525/)\] \[[PubMed: 23918480](https://pubmed.ncbi.nlm.nih.gov/23918480)\] *   Gigerenzer G. Breast cancer screening pamphlets mislead women. BMJ.
567,"2014;348:g2636. \[[PubMed: 24770369](https://pubmed.ncbi.nlm.nih.gov/24770369)\] *   Goldschmidt HMJ, Lent RW. From data to information: How to define the context? Chemometrics and Intelligent Laboratory Systems."
568,1995;28(1):181–192. *   Golodner L. How the public perceives patient safety. Newsletter of the National Patient Safety Foundation.
569,"1997;1(1):1–4. *   Gosbee J, Gosbee LL. Handbook of human factors and ergonomics in health care and patient safety. 2nd ed."
570,"Carayon P, editor. Boca Raton, FL: Taylor & Francis Group; 2012. pp. 543–555."
571,"(Usability evaluation in health care). *   Graber ML, Franklin N, Gordon R. Diagnostic error in internal medicine. Archives of Internal Medicine. 2005;165(13):1493–1499."
572,"\[[PubMed: 16009864](https://pubmed.ncbi.nlm.nih.gov/16009864)\] *   Graber ML, Kissam S, Payne VL, Meyer AN, Sorensen A, Lenfestey N, Tant E, Henriksen K, Labresh K, Singh H. Cognitive interventions to reduce diagnostic error: A narrative review. BMJ Quality and Safety. 2012;21(7):535–557. \[[PubMed: 22543420](https://pubmed.ncbi.nlm.nih.gov/22543420)\] *   Graber ML, Trowbridge R, Myers JS, Umscheid CA, Strull W, Kanter MH."
573,"The next organizational challenge: Finding and addressing diagnostic error. Joint Commission Journal on Quality and Patient Safety. 2014;40(3):102–110. \[[PubMed: 24730205](https://pubmed.ncbi.nlm.nih.gov/24730205)\] *   Grimes DA, Schulz KF."
574,Uses and abuses of screening tests. Lancet. 2002;359(9309):881–884. \[[PubMed: 11897304](https://pubmed.ncbi.nlm.nih.gov/11897304)\] *   Hallworth MJ.
575,"The “70% claim”: What is the evidence base? Annals of Clinical Biochemistry. 2011;48(6):487–488. \[[PubMed: 22045648](https://pubmed.ncbi.nlm.nih.gov/22045648)\] *   Hickner J, Graham DG, Elder NC, Brandt E, Emsermann CB, Dovey S, Phillips R. Testing process errors and their harms and consequences reported from family medicine practices: A study of the American Academy of Family Physicians National Research Network."
576,"Quality and Safety in Health Care. 2008;17(3):194–200. \[[PubMed: 18519626](https://pubmed.ncbi.nlm.nih.gov/18519626)\] *   Hickner J, Thompson PJ, Wilkinson T, Epner P, Sheehan M, Pollock AM, Lee J, Duke CC, Jackson BR, Taylor JR. Primary care physicians' challenges in ordering clinical laboratory tests and interpreting results."
577,"Journal of the American Board of Family Medicine. 2014;27(2):268–274. \[[PubMed: 24610189](https://pubmed.ncbi.nlm.nih.gov/24610189)\] *   Hofer T, Asch S, Hayward R, Rubenstein L, Hogan M, Adams J, Kerr E. Profiling quality of care: Is there a role for peer review? BMC Health Services Research."
578,"2004;4(1):9. \[[PMC free article: PMC434524](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC434524/)\] \[[PubMed: 15151701](https://pubmed.ncbi.nlm.nih.gov/15151701)\] *   Hoffmann TC, Del Mar C. Patients' expectations of the benefits and harms of treatments, screening, and tests: A systematic review. JAMA Internal Medicine. 2015;175(2):274–286."
579,"\[[PubMed: 25531451](https://pubmed.ncbi.nlm.nih.gov/25531451)\] *   Hoyert DL. The changing profile of autopsied deaths in the United States, 1972-2007. NCHS Data Brief. 2011;67(August) \[[PubMed: 22142988](https://pubmed.ncbi.nlm.nih.gov/22142988)\] *   Hricak H, Brenner DJ, Adelstein SJ, Frush DP, Hall EJ, Howell RW, McCollough CH, Mettler FA, Pearce MS, Suleiman OH, Thrall JH, Wagner LK."
580,Managing radiation use in medical imaging: A multifaceted challenge. Radiology. 2011;258(3):889–905.
581,\[[PubMed: 21163918](https://pubmed.ncbi.nlm.nih.gov/21163918)\] *   Iglehart JK. Health insurers and medical-imaging policy—A work in progress. New England Journal of Medicine. 2009;360(10):1030–1037.
582,"\[[PubMed: 19264694](https://pubmed.ncbi.nlm.nih.gov/19264694)\] *   IOM (Institute of Medicine). Medicare: A strategy for quality assurance. Washington, DC: National Academy Press; 1990."
583,"2 vols. *   IOM. To err is human: Building a safer health system. Washington, DC: National Academy Press; 2000."
584,"\[[PubMed: 25077248](https://pubmed.ncbi.nlm.nih.gov/25077248)\] *   IOM. Crossing the quality chasm: A new health system for the 21st century. Washington, DC: National Academy Press; 2001. \[[PubMed: 25057539](https://pubmed.ncbi.nlm.nih.gov/25057539)\] *   IOM."
585,"Patient safety: Achieving a new standard for care. Washington, DC: The National Academies Press; 2004. \[[PubMed: 25009854](https://pubmed.ncbi.nlm.nih.gov/25009854)\] *   Jun GT, Ward J, Morris Z, Clarkson J. Health care process modelling: Which method when?"
586,"International Journal for Quality in Health Care. 2009;21(3):214–224. \[[PubMed: 19363123](https://pubmed.ncbi.nlm.nih.gov/19363123)\] *   Kachalia A, Gandhi TK, Puopolo AL, Yoon C, Thomas EJ, Griffey R, Brennan TA, Studdert DM. Missed and delayed diagnoses in the emergency department: A study of closed malpractice claims from 4 liability insurers."
587,Annals of Emergency Medicine. 2006;49(2):196–205. \[[PubMed: 16997424](https://pubmed.ncbi.nlm.nih.gov/16997424)\] *   Kanter MH. Diagnostic errors—Patient safety.
588,"Washington, DC: 2014. (Presentation to the Committee on Diagnostic Error in Health Care, August 7, 2014). *   Kassirer JP. Our stubborn quest for diagnostic certainty."
589,"A cause of excessive testing. New England Journal of Medicine. 1989;320(22):1489–1491. \[[PubMed: 2497349](https://pubmed.ncbi.nlm.nih.gov/2497349)\] *   Kassirer JP, Kopelman RI."
590,"Cognitive errors in diagnosis: Instantiation, classification, and consequences. American Journal of Medicine. 1989;86(4):433–441. \[[PubMed: 2648823](https://pubmed.ncbi.nlm.nih.gov/2648823)\] *   Kerr EA, Hofer TP, Hayward RA, Adams JL, Hogan MM, McGlynn EA, Asch SM."
591,Quality by any other name? A comparison of three profiling systems for assessing health care quality. Health Services Research. 2007;42(5):2070–2087.
